record,detector,rep,runtime_s,duration_s,ms_per_min_ecg,realtime_factor,samples_per_s,n_samples,n_detections,runtime_boundary
123,Embedded Pan-Tompkins firmware replay,2,0.3164815742056817,1805.556,10.51692356943839,0.0001752820594906398,1426272.6072850036,451389,1514,controlled offline execution time of the firmware-equivalent implementation
123,Embedded Pan-Tompkins firmware replay,3,0.31654719403013587,1805.556,10.519104166145027,0.0001753184027690838,1425976.942815759,451389,1514,controlled offline execution time of the firmware-equivalent implementation
123,Embedded Pan-Tompkins firmware replay,4,0.31417178316041827,1805.556,10.440167455135756,0.0001740027909189293,1436758.5639271673,451389,1514,controlled offline execution time of the firmware-equivalent implementation
123,Embedded Pan-Tompkins firmware replay,5,0.31629414297640324,1805.556,10.510695087044763,0.00017517825145074606,1427117.795329126,451389,1514,controlled offline execution time of the firmware-equivalent implementation
123,Embedded Pan-Tompkins firmware replay,6,0.30880742403678596,1805.556,10.26190571890717,0.0001710317619817862,1461716.8010385311,451389,1514,controlled offline execution time of the firmware-equivalent implementation
123,Embedded Pan-Tompkins firmware replay,7,0.3091072079259902,1805.556,10.271867765696225,0.0001711977960949371,1460299.172667874,451389,1514,controlled offline execution time of the firmware-equivalent implementation
124,Embedded Pan-Tompkins firmware replay,1,0.3131535709835589,1805.556,10.406331489587437,0.0001734388581597906,1441430.1538451838,451389,1619,controlled offline execution time of the firmware-equivalent implementation
124,Embedded Pan-Tompkins firmware replay,2,0.31301504489965737,1805.556,10.401728162393988,0.00017336213603989982,1442068.0646347236,451389,1619,controlled offline execution time of the firmware-equivalent implementation
124,Embedded Pan-Tompkins firmware replay,3,0.30528122815303504,1805.556,10.144727546075615,0.00016907879243459358,1478600.576690953,451389,1619,controlled offline execution time of the firmware-equivalent implementation
124,Embedded Pan-Tompkins firmware replay,4,0.30938330199569464,1805.556,10.28104258175414,0.00017135070969590232,1458995.9997462356,451389,1619,controlled offline execution time of the firmware-equivalent implementation
124,Embedded Pan-Tompkins firmware replay,5,0.31202428694814444,1805.556,10.368804521647995,0.00017281340869413324,1446647.0043564804,451389,1619,controlled offline execution time of the firmware-equivalent implementation
124,Embedded Pan-Tompkins firmware replay,6,0.3070969539694488,1805.556,10.205065496814791,0.0001700844249469132,1469858.2781934917,451389,1619,controlled offline execution time of the firmware-equivalent implementation
124,Embedded Pan-Tompkins firmware replay,7,0.30813182005658746,1805.556,10.239454884476165,0.0001706575814079361,1464921.7335525549,451389,1619,controlled offline execution time of the firmware-equivalent implementation
200,Embedded Pan-Tompkins firmware replay,1,0.3130525480955839,1805.556,10.402974422136468,0.0001733829070356078,1441895.3071807548,451389,2600,controlled offline execution time of the firmware-equivalent implementation
200,Embedded Pan-Tompkins firmware replay,2,0.31658006785437465,1805.556,10.520196588343136,0.00017533660980571892,1425828.8686944018,451389,2600,controlled offline execution time of the firmware-equivalent implementation
200,Embedded Pan-Tompkins firmware replay,3,0.3159471261315048,1805.556,10.499163453191308,0.00017498605755318847,1428685.2535323303,451389,2600,controlled offline execution time of the firmware-equivalent implementation
200,Embedded Pan-Tompkins firmware replay,4,0.3113810659851879,1805.556,10.347429799525061,0.0001724571633254177,1449635.3481604182,451389,2600,controlled offline execution time of the firmware-equivalent implementation
200,Embedded Pan-Tompkins firmware replay,5,0.3198206799570471,1805.556,10.627884594785664,0.0001771314099130944,1411381.5281132632,451389,2600,controlled offline execution time of the firmware-equivalent implementation
200,Embedded Pan-Tompkins firmware replay,6,0.31616213801316917,1805.556,10.506308461654,0.00017510514102756666,1427713.6498273497,451389,2600,controlled offline execution time of the firmware-equivalent implementation
200,Embedded Pan-Tompkins firmware replay,7,0.3158487209584564,1805.556,10.495893374399566,0.00017493155623999278,1429130.3717496176,451389,2600,controlled offline execution time of the firmware-equivalent implementation
201,Embedded Pan-Tompkins firmware replay,1,0.3164087610784918,1805.556,10.514503933807374,0.00017524173223012291,1426600.8262900896,451389,1907,controlled offline execution time of the firmware-equivalent implementation
201,Embedded Pan-Tompkins firmware replay,2,0.3115418991073966,1805.556,10.352774406578249,0.00017254624010963748,1448886.9756950235,451389,1907,controlled offline execution time of the firmware-equivalent implementation
201,Embedded Pan-Tompkins firmware replay,3,0.3167893060017377,1805.556,10.527149731220888,0.00017545249552034813,1424887.114079299,451389,1907,controlled offline execution time of the firmware-equivalent implementation
201,Embedded Pan-Tompkins firmware replay,4,0.31478001503273845,1805.556,10.460379463148364,0.00017433965771913938,1433982.395461331,451389,1907,controlled offline execution time of the firmware-equivalent implementation
201,Embedded Pan-Tompkins firmware replay,5,0.3178042718209326,1805.556,10.560877817833376,0.00017601463029722291,1420336.4775862293,451389,1907,controlled offline execution time of the firmware-equivalent implementation
201,Embedded Pan-Tompkins firmware replay,6,0.3128064170014113,1805.556,10.394795298558826,0.00017324658830931376,1443029.8595759417,451389,1907,controlled offline execution time of the firmware-equivalent implementation
201,Embedded Pan-Tompkins firmware replay,7,0.3165088181849569,1805.556,10.517828907603759,0.00017529714846006267,1426149.8386949324,451389,1907,controlled offline execution time of the firmware-equivalent implementation
202,Embedded Pan-Tompkins firmware replay,1,0.3124224981293082,1805.556,10.38203738225704,0.00017303395637095068,1444803.1198226162,451389,2127,controlled offline execution time of the firmware-equivalent implementation
202,Embedded Pan-Tompkins firmware replay,2,0.31539521901868284,1805.556,10.480823159802837,0.00017468038599671395,1431185.2963543541,451389,2127,controlled offline execution time of the firmware-equivalent implementation
202,Embedded Pan-Tompkins firmware replay,3,0.31869178893975914,1805.556,10.590370687137673,0.00017650617811896122,1416381.0165982156,451389,2127,controlled offline execution time of the firmware-equivalent implementation
202,Embedded Pan-Tompkins firmware replay,4,0.3153378108981997,1805.556,10.47891544426868,0.00017464859073781133,1431445.847595237,451389,2127,controlled offline execution time of the firmware-equivalent implementation
202,Embedded Pan-Tompkins firmware replay,5,0.31825616699643433,1805.556,10.575894638430523,0.0001762649106405087,1418319.7273442221,451389,2127,controlled offline execution time of the firmware-equivalent implementation
202,Embedded Pan-Tompkins firmware replay,6,0.31775464210659266,1805.556,10.55922858465512,0.00017598714307758532,1420558.3182277442,451389,2127,controlled offline execution time of the firmware-equivalent implementation
202,Embedded Pan-Tompkins firmware replay,7,0.31565987411886454,1805.556,10.489617850197874,0.00017482696416996457,1429985.3640251579,451389,2127,controlled offline execution time of the firmware-equivalent implementation
203,Embedded Pan-Tompkins firmware replay,1,0.31508056609891355,1805.556,10.470367003812019,0.0001745061167302003,1432614.5391597876,451389,2929,controlled offline execution time of the firmware-equivalent implementation
203,Embedded Pan-Tompkins firmware replay,2,0.3148092459887266,1805.556,10.461350830062095,0.00017435584716770158,1433849.2460166316,451389,2929,controlled offline execution time of the firmware-equivalent implementation
203,Embedded Pan-Tompkins firmware replay,3,0.312701917020604,1805.556,10.391322684666795,0.00017318871141111327,1443512.0970820843,451389,2929,controlled offline execution time of the firmware-equivalent implementation
203,Embedded Pan-Tompkins firmware replay,4,0.314476212952286,1805.556,10.450283888806085,0.0001741713981467681,1435367.70480153,451389,2929,controlled offline execution time of the firmware-equivalent implementation
203,Embedded Pan-Tompkins firmware replay,5,0.31521344487555325,1805.556,10.474782666687267,0.00017457971111145445,1432010.6180058692,451389,2929,controlled offline execution time of the firmware-equivalent implementation
203,Embedded Pan-Tompkins firmware replay,6,0.3170012468472123,1805.556,10.534192686813778,0.00017556987811356297,1423934.4623699845,451389,2929,controlled offline execution time of the firmware-equivalent implementation
203,Embedded Pan-Tompkins firmware replay,7,0.31574301701039076,1805.556,10.492380751759262,0.00017487301252932104,1429608.81375611,451389,2929,controlled offline execution time of the firmware-equivalent implementation
205,Embedded Pan-Tompkins firmware replay,1,0.312879771925509,1805.556,10.39723293851342,0.00017328721564189035,1442691.5400189809,451389,2648,controlled offline execution time of the firmware-equivalent implementation
205,Embedded Pan-Tompkins firmware replay,2,0.31273111794143915,1805.556,10.392293053489533,0.00017320488422482557,1443377.3107431075,451389,2648,controlled offline execution time of the firmware-equivalent implementation
205,Embedded Pan-Tompkins firmware replay,3,0.31387164792977273,1805.556,10.430193733003222,0.00017383656221672036,1438132.4435553865,451389,2648,controlled offline execution time of the firmware-equivalent implementation
205,Embedded Pan-Tompkins firmware replay,4,0.31364446482621133,1805.556,10.422644265573972,0.0001737107377595662,1439174.1306517625,451389,2648,controlled offline execution time of the firmware-equivalent implementation
205,Embedded Pan-Tompkins firmware replay,5,0.3151840828359127,1805.556,10.473806943764005,0.00017456344906273343,1432144.0218001003,451389,2648,controlled offline execution time of the firmware-equivalent implementation
205,Embedded Pan-Tompkins firmware replay,6,0.3123228489421308,1805.556,10.378725963929032,0.00017297876606548387,1445264.096203337,451389,2648,controlled offline execution time of the firmware-equivalent implementation
205,Embedded Pan-Tompkins firmware replay,7,0.31301934411749244,1805.556,10.401871028674572,0.0001733645171445762,1442048.2583037112,451389,2648,controlled offline execution time of the firmware-equivalent implementation
207,Embedded Pan-Tompkins firmware replay,1,0.32254618708975613,1805.556,10.718455271055214,0.00017864092118425356,1399455.3898551909,451389,2083,controlled offline execution time of the firmware-equivalent implementation
207,Embedded Pan-Tompkins firmware replay,2,0.3215537630021572,1805.556,10.685476263339067,0.0001780912710556511,1403774.5843359071,451389,2083,controlled offline execution time of the firmware-equivalent implementation
207,Embedded Pan-Tompkins firmware replay,3,0.32211820781230927,1805.556,10.704233193951644,0.00017840388656586073,1401314.762880507,451389,2083,controlled offline execution time of the firmware-equivalent implementation
207,Embedded Pan-Tompkins firmware replay,4,0.32243048306554556,1805.556,10.714610338274046,0.0001785768389712341,1399957.5837506624,451389,2083,controlled offline execution time of the firmware-equivalent implementation
207,Embedded Pan-Tompkins firmware replay,5,0.32140447199344635,1805.556,10.68051520950155,0.00017800858682502584,1404426.6316531033,451389,2083,controlled offline execution time of the firmware-equivalent implementation
207,Embedded Pan-Tompkins firmware replay,6,0.32038820697925985,1805.556,10.64674394965074,0.00017744573249417898,1408881.4449691041,451389,2083,controlled offline execution time of the firmware-equivalent implementation
207,Embedded Pan-Tompkins firmware replay,7,0.3212684669997543,1805.556,10.675995660054442,0.00017793326100090737,1405021.178129957,451389,2083,controlled offline execution time of the firmware-equivalent implementation
208,Embedded Pan-Tompkins firmware replay,1,0.30924578406848013,1805.556,10.27647275637466,0.00017127454593957768,1459644.797938598,451389,2918,controlled offline execution time of the firmware-equivalent implementation
208,Embedded Pan-Tompkins firmware replay,2,0.3085271720774472,1805.556,10.25259273301234,0.0001708765455502057,1463044.5576660305,451389,2918,controlled offline execution time of the firmware-equivalent implementation
208,Embedded Pan-Tompkins firmware replay,3,0.31194033310748637,1805.556,10.366014671629781,0.00017276691119382968,1447036.3466735906,451389,2918,controlled offline execution time of the firmware-equivalent implementation
208,Embedded Pan-Tompkins firmware replay,4,0.31178943114355206,1805.556,10.361000084524171,0.0001726833347420695,1447736.6931407447,451389,2918,controlled offline execution time of the firmware-equivalent implementation
208,Embedded Pan-Tompkins firmware replay,5,0.31373347504995763,1805.556,10.425602143050371,0.0001737600357175062,1438765.8184327404,451389,2918,controlled offline execution time of the firmware-equivalent implementation
208,Embedded Pan-Tompkins firmware replay,6,0.31267301994375885,1805.556,10.390362412811085,0.00017317270688018473,1443645.5057145394,451389,2918,controlled offline execution time of the firmware-equivalent implementation
208,Embedded Pan-Tompkins firmware replay,7,0.3127855700440705,1805.556,10.394102538300794,0.00017323504230501324,1443126.0365892223,451389,2918,controlled offline execution time of the firmware-equivalent implementation
209,Embedded Pan-Tompkins firmware replay,1,0.3159034720156342,1805.556,10.497712793697925,0.0001749618798949654,1428882.6809021605,451389,3005,controlled offline execution time of the firmware-equivalent implementation
209,Embedded Pan-Tompkins firmware replay,2,0.31536114192567766,1805.556,10.479690752067873,0.00017466151253446452,1431339.9464617,451389,3005,controlled offline execution time of the firmware-equivalent implementation
209,Embedded Pan-Tompkins firmware replay,3,0.31139863189309835,1805.556,10.348013528013476,0.00017246689213355794,1449553.5746443474,451389,3005,controlled offline execution time of the firmware-equivalent implementation
209,Embedded Pan-Tompkins firmware replay,4,0.3151277790311724,1805.556,10.471935925482423,0.00017453226542470706,1432399.9026291766,451389,3005,controlled offline execution time of the firmware-equivalent implementation
209,Embedded Pan-Tompkins firmware replay,5,0.31597795989364386,1805.556,10.500188082573253,0.0001750031347095542,1428545.8395640464,451389,3005,controlled offline execution time of the firmware-equivalent implementation
209,Embedded Pan-Tompkins firmware replay,6,0.3134018210694194,1805.556,10.41458102887153,0.00017357635048119216,1440288.3763078584,451389,3005,controlled offline execution time of the firmware-equivalent implementation
209,Embedded Pan-Tompkins firmware replay,7,0.309956377139315,1805.556,10.300086304915993,0.0001716681050819332,1456298.4771147836,451389,3005,controlled offline execution time of the firmware-equivalent implementation
210,Embedded Pan-Tompkins firmware replay,1,0.31726969801820815,1805.556,10.543113523530971,0.0001757185587255162,1422729.6297741449,451389,2625,controlled offline execution time of the firmware-equivalent implementation
210,Embedded Pan-Tompkins firmware replay,2,0.3180863060988486,1805.556,10.57025003153096,0.00017617083385884934,1419077.1226087497,451389,2625,controlled offline execution time of the firmware-equivalent implementation
210,Embedded Pan-Tompkins firmware replay,3,0.31800290779210627,1805.556,10.567478642327558,0.00017612464403879262,1419449.2847062098,451389,2625,controlled offline execution time of the firmware-equivalent implementation
210,Embedded Pan-Tompkins firmware replay,4,0.31663272390142083,1805.556,10.521946388860412,0.00017536577314767354,1425591.753240684,451389,2625,controlled offline execution time of the firmware-equivalent implementation
210,Embedded Pan-Tompkins firmware replay,5,0.31474447320215404,1805.556,10.459198381068902,0.00017431997301781504,1434144.3247840032,451389,2625,controlled offline execution time of the firmware-equivalent implementation
210,Embedded Pan-Tompkins firmware replay,6,0.3175855320878327,1805.556,10.553608930030396,0.00017589348216717326,1421314.7464008597,451389,2625,controlled offline execution time of the firmware-equivalent implementation
210,Embedded Pan-Tompkins firmware replay,7,0.31821033312007785,1805.556,10.574371543837284,0.00017623952573062138,1418524.0170364508,451389,2625,controlled offline execution time of the firmware-equivalent implementation
212,Embedded Pan-Tompkins firmware replay,1,0.3131699590012431,1805.556,10.4068760758872,0.00017344793459811997,1441354.724570527,451389,2748,controlled offline execution time of the firmware-equivalent implementation
212,Embedded Pan-Tompkins firmware replay,2,0.3038847059942782,1805.556,10.098320051915692,0.00016830533419859487,1485395.5829172237,451389,2748,controlled offline execution time of the firmware-equivalent implementation
212,Embedded Pan-Tompkins firmware replay,3,0.3100565110798925,1805.556,10.303413831968408,0.00017172356386614012,1455828.1599307882,451389,2748,controlled offline execution time of the firmware-equivalent implementation
212,Embedded Pan-Tompkins firmware replay,4,0.31336001912131906,1805.556,10.413191918322745,0.00017355319863871242,1440480.5094974234,451389,2748,controlled offline execution time of the firmware-equivalent implementation
212,Embedded Pan-Tompkins firmware replay,5,0.31393269798718393,1805.556,10.432222472873196,0.0001738703745478866,1437852.77192893,451389,2748,controlled offline execution time of the firmware-equivalent implementation
212,Embedded Pan-Tompkins firmware replay,6,0.31210097414441407,1805.556,10.371352895542893,0.00017285588159238156,1446291.5447073714,451389,2748,controlled offline execution time of the firmware-equivalent implementation
212,Embedded Pan-Tompkins firmware replay,7,0.3115921779535711,1805.556,10.354445210901387,0.00017257408684835646,1448653.1817472626,451389,2748,controlled offline execution time of the firmware-equivalent implementation
213,Embedded Pan-Tompkins firmware replay,1,0.30951888486742973,1805.556,10.285548103767363,0.00017142580172945605,1458356.895390518,451389,3246,controlled offline execution time of the firmware-equivalent implementation
213,Embedded Pan-Tompkins firmware replay,2,0.31038426887243986,1805.556,10.314305472855116,0.00017190509121425192,1454290.8428954869,451389,3246,controlled offline execution time of the firmware-equivalent implementation
213,Embedded Pan-Tompkins firmware replay,3,0.31117889820598066,1805.556,10.340711610362037,0.00017234519350603397,1450577.152250244,451389,3246,controlled offline execution time of the firmware-equivalent implementation
213,Embedded Pan-Tompkins firmware replay,4,0.31000765203498304,1805.556,10.301790208721846,0.00017169650347869744,1456057.607084688,451389,3246,controlled offline execution time of the firmware-equivalent implementation
213,Embedded Pan-Tompkins firmware replay,5,0.31019768910482526,1805.556,10.308105285180584,0.00017180175475300973,1455165.5794168792,451389,3246,controlled offline execution time of the firmware-equivalent implementation
213,Embedded Pan-Tompkins firmware replay,6,0.3095042109489441,1805.556,10.285060478288486,0.00017141767463814143,1458426.0376168557,451389,3246,controlled offline execution time of the firmware-equivalent implementation
213,Embedded Pan-Tompkins firmware replay,7,0.30625520809553564,1805.556,10.177093640813212,0.00016961822734688686,1473898.2001546572,451389,3246,controlled offline execution time of the firmware-equivalent implementation
214,Embedded Pan-Tompkins firmware replay,1,0.3142422300297767,1805.556,10.442508458218189,0.00017404180763696983,1436436.4711809347,451389,2257,controlled offline execution time of the firmware-equivalent implementation
214,Embedded Pan-Tompkins firmware replay,2,0.31628681789152324,1805.556,10.510451668899439,0.00017517419448165731,1427150.8468456396,451389,2257,controlled offline execution time of the firmware-equivalent implementation
214,Embedded Pan-Tompkins firmware replay,3,0.31649704999290407,1805.556,10.51743784162565,0.00017529063069376085,1426202.866693766,451389,2257,controlled offline execution time of the firmware-equivalent implementation
214,Embedded Pan-Tompkins firmware replay,4,0.3147460510954261,1805.556,10.45925081566319,0.00017432084692771982,1434137.135093542,451389,2257,controlled offline execution time of the firmware-equivalent implementation
214,Embedded Pan-Tompkins firmware replay,5,0.3157964621204883,1805.556,10.494156773442251,0.00017490261289070417,1429366.8680422963,451389,2257,controlled offline execution time of the firmware-equivalent implementation
214,Embedded Pan-Tompkins firmware replay,6,0.31531816185452044,1805.556,10.478262491593297,0.0001746377081932216,1431535.0481088338,451389,2257,controlled offline execution time of the firmware-equivalent implementation
214,Embedded Pan-Tompkins firmware replay,7,0.3158658519387245,1805.556,10.496462649911424,0.0001749410441651904,1429052.8628829618,451389,2257,controlled offline execution time of the firmware-equivalent implementation
215,Embedded Pan-Tompkins firmware replay,1,0.314779442967847,1805.556,10.46036045299665,0.0001743393408832775,1433985.001511382,451389,3361,controlled offline execution time of the firmware-equivalent implementation
215,Embedded Pan-Tompkins firmware replay,2,0.31525109405629337,1805.556,10.476033777616204,0.00017460056296027005,1431839.5986895352,451389,3361,controlled offline execution time of the firmware-equivalent implementation
215,Embedded Pan-Tompkins firmware replay,3,0.31471063499338925,1805.556,10.45807391163905,0.00017430123186065082,1434298.5263573371,451389,3361,controlled offline execution time of the firmware-equivalent implementation
215,Embedded Pan-Tompkins firmware replay,4,0.31446590390987694,1805.556,10.449941311481126,0.00017416568852468542,1435414.7600350464,451389,3361,controlled offline execution time of the firmware-equivalent implementation
215,Embedded Pan-Tompkins firmware replay,5,0.31464687013067305,1805.556,10.455954956722683,0.00017426591594537806,1434589.1945867373,451389,3361,controlled offline execution time of the firmware-equivalent implementation
215,Embedded Pan-Tompkins firmware replay,6,0.31490946491248906,1805.556,10.464681181170421,0.00017441135301950704,1433392.9281085203,451389,3361,controlled offline execution time of the firmware-equivalent implementation
215,Embedded Pan-Tompkins firmware replay,7,0.3142897740472108,1805.556,10.444088382100942,0.00017406813970168237,1436219.175022204,451389,3361,controlled offline execution time of the firmware-equivalent implementation
217,Embedded Pan-Tompkins firmware replay,1,0.31221712403930724,1805.556,10.375212644946174,0.0001729202107491029,1445753.5005132244,451389,2202,controlled offline execution time of the firmware-equivalent implementation
217,Embedded Pan-Tompkins firmware replay,2,0.3118292191065848,1805.556,10.362322268816413,0.00017270537114694022,1447551.968648945,451389,2202,controlled offline execution time of the firmware-equivalent implementation
217,Embedded Pan-Tompkins firmware replay,3,0.31181059195660055,1805.556,10.361703274446228,0.00017269505457410378,1447638.4434779775,451389,2202,controlled offline execution time of the firmware-equivalent implementation
217,Embedded Pan-Tompkins firmware replay,4,0.312887443928048,1805.556,10.397487884996577,0.00017329146474994296,1442656.1652112892,451389,2202,controlled offline execution time of the firmware-equivalent implementation
217,Embedded Pan-Tompkins firmware replay,5,0.31086934404447675,1805.556,10.330424889988793,0.00017217374816647988,1452021.5925035658,451389,2202,controlled offline execution time of the firmware-equivalent implementation
217,Embedded Pan-Tompkins firmware replay,6,0.3101158509962261,1805.556,10.305385742548868,0.00017175642904248114,1455549.5907414714,451389,2202,controlled offline execution time of the firmware-equivalent implementation
217,Embedded Pan-Tompkins firmware replay,7,0.3101446251384914,1805.556,10.30634192919493,0.00017177236548658218,1455414.5499005106,451389,2202,controlled offline execution time of the firmware-equivalent implementation
219,Embedded Pan-Tompkins firmware replay,1,0.3126062119845301,1805.556,10.388142333481657,0.0001731357055580276,1443954.031285654,451389,2149,controlled offline execution time of the firmware-equivalent implementation
219,Embedded Pan-Tompkins firmware replay,2,0.31203235499560833,1805.556,10.369072629005414,0.00017281787715009024,1446609.5992075983,451389,2149,controlled offline execution time of the firmware-equivalent implementation
219,Embedded Pan-Tompkins firmware replay,3,0.312949693063274,1805.556,10.399556471134897,0.00017332594118558162,1442369.2050362085,451389,2149,controlled offline execution time of the firmware-equivalent implementation
219,Embedded Pan-Tompkins firmware replay,4,0.3114967041183263,1805.556,10.351272542695755,0.00017252120904492926,1449097.1943912886,451389,2149,controlled offline execution time of the firmware-equivalent implementation
219,Embedded Pan-Tompkins firmware replay,5,0.31149691017344594,1805.556,10.3512793900642,0.00017252132316773665,1449096.2358138966,451389,2149,controlled offline execution time of the firmware-equivalent implementation
219,Embedded Pan-Tompkins firmware replay,6,0.3122532421257347,1805.556,10.37641287644586,0.000172940214607431,1445586.2713452296,451389,2149,controlled offline execution time of the firmware-equivalent implementation
219,Embedded Pan-Tompkins firmware replay,7,0.31207271409220994,1805.556,10.37041379250081,0.00017284022987501353,1446422.5150636702,451389,2149,controlled offline execution time of the firmware-equivalent implementation
220,Embedded Pan-Tompkins firmware replay,1,0.31186295696534216,1805.556,10.363443403539147,0.00017272405672565246,1447395.370044425,451389,2047,controlled offline execution time of the firmware-equivalent implementation
220,Embedded Pan-Tompkins firmware replay,2,0.31453496194444597,1805.556,10.452236162526534,0.0001742039360421089,1435099.6061281275,451389,2047,controlled offline execution time of the firmware-equivalent implementation
220,Embedded Pan-Tompkins firmware replay,3,0.31450655311346054,1805.556,10.451292115452322,0.00017418820192420536,1435229.236184335,451389,2047,controlled offline execution time of the firmware-equivalent implementation
220,Embedded Pan-Tompkins firmware replay,4,0.3156953339930624,1805.556,10.490796208804236,0.00017484660348007062,1429824.7436559186,451389,2047,controlled offline execution time of the firmware-equivalent implementation
220,Embedded Pan-Tompkins firmware replay,5,0.3135811919346452,1805.556,10.420541659233338,0.00017367569432055565,1439464.5202256772,451389,2047,controlled offline execution time of the firmware-equivalent implementation
220,Embedded Pan-Tompkins firmware replay,6,0.3145773571450263,1805.556,10.453644987306724,0.00017422741645511206,1434906.1995326665,451389,2047,controlled offline execution time of the firmware-equivalent implementation
220,Embedded Pan-Tompkins firmware replay,7,0.31168027501553297,1805.556,10.357372743316727,0.0001726228790552788,1448243.716986917,451389,2047,controlled offline execution time of the firmware-equivalent implementation
221,Embedded Pan-Tompkins firmware replay,1,0.3255421060603112,1805.556,10.818011938493557,0.0001803001989748926,1386576.3954859157,451389,2420,controlled offline execution time of the firmware-equivalent implementation
221,Embedded Pan-Tompkins firmware replay,2,0.3242558480706066,1805.556,10.775268606587884,0.00017958781010979808,1392076.666267898,451389,2420,controlled offline execution time of the firmware-equivalent implementation
221,Embedded Pan-Tompkins firmware replay,3,0.32581956102512777,1805.556,10.827231978131758,0.00018045386630219598,1385395.642237662,451389,2420,controlled offline execution time of the firmware-equivalent implementation
221,Embedded Pan-Tompkins firmware replay,4,0.3229321208782494,1805.556,10.731280144562099,0.00017885466907603497,1397782.9110724507,451389,2420,controlled offline execution time of the firmware-equivalent implementation
221,Embedded Pan-Tompkins firmware replay,5,0.3210886169690639,1805.556,10.670019106659574,0.00017783365177765956,1405808.1667949327,451389,2420,controlled offline execution time of the firmware-equivalent implementation
221,Embedded Pan-Tompkins firmware replay,6,0.32071322901174426,1805.556,10.657544679148502,0.00017762574465247507,1407453.6351086113,451389,2420,controlled offline execution time of the firmware-equivalent implementation
221,Embedded Pan-Tompkins firmware replay,7,0.3225911499466747,1805.556,10.71994942100964,0.000178665823683494,1399260.333318555,451389,2420,controlled offline execution time of the firmware-equivalent implementation
222,Embedded Pan-Tompkins firmware replay,1,0.3277953159995377,1805.556,10.892887819581482,0.00018154813032635804,1377045.3022600133,451389,2485,controlled offline execution time of the firmware-equivalent implementation
222,Embedded Pan-Tompkins firmware replay,2,0.3259461021516472,1805.556,10.831437036070236,0.00018052395060117062,1384857.7940348866,451389,2485,controlled offline execution time of the firmware-equivalent implementation
222,Embedded Pan-Tompkins firmware replay,3,0.3245938748586923,1805.556,10.78650149401156,0.00017977502490019269,1390626.980242638,451389,2485,controlled offline execution time of the firmware-equivalent implementation
222,Embedded Pan-Tompkins firmware replay,4,0.32511587999761105,1805.556,10.803848122050306,0.0001800641353675051,1388394.19348977,451389,2485,controlled offline execution time of the firmware-equivalent implementation
222,Embedded Pan-Tompkins firmware replay,5,0.32483625784516335,1805.556,10.794556065117781,0.000179909267751963,1389589.336468589,451389,2485,controlled offline execution time of the firmware-equivalent implementation
222,Embedded Pan-Tompkins firmware replay,6,0.324449656996876,1805.556,10.781709024706274,0.0001796951504117712,1391245.113889414,451389,2485,controlled offline execution time of the firmware-equivalent implementation
222,Embedded Pan-Tompkins firmware replay,7,0.32391870114952326,1805.556,10.764064957814321,0.00017940108263023868,1393525.592681466,451389,2485,controlled offline execution time of the firmware-equivalent implementation
223,Embedded Pan-Tompkins firmware replay,1,0.3085354489739984,1805.556,10.252867780583879,0.00017088112967639796,1463005.3094418996,451389,2603,controlled offline execution time of the firmware-equivalent implementation
223,Embedded Pan-Tompkins firmware replay,2,0.30946092307567596,1805.556,10.283621989315511,0.0001713936998219252,1458630.0445100681,451389,2603,controlled offline execution time of the firmware-equivalent implementation
223,Embedded Pan-Tompkins firmware replay,3,0.3103220241609961,1805.556,10.312237033722445,0.00017187061722870743,1454582.5460516394,451389,2603,controlled offline execution time of the firmware-equivalent implementation
223,Embedded Pan-Tompkins firmware replay,4,0.3099856940098107,1805.556,10.301060526834194,0.00017168434211390325,1456160.7478108783,451389,2603,controlled offline execution time of the firmware-equivalent implementation
223,Embedded Pan-Tompkins firmware replay,5,0.3083142989780754,1805.556,10.245518797912954,0.00017075864663188258,1464054.7048779558,451389,2603,controlled offline execution time of the firmware-equivalent implementation
223,Embedded Pan-Tompkins firmware replay,6,0.3107113689184189,1805.556,10.32517525632278,0.00017208625427204632,1452759.8445183309,451389,2603,controlled offline execution time of the firmware-equivalent implementation
223,Embedded Pan-Tompkins firmware replay,7,0.31125112902373075,1805.556,10.343111895407201,0.0001723851982567867,1450240.5225511156,451389,2603,controlled offline execution time of the firmware-equivalent implementation
228,Embedded Pan-Tompkins firmware replay,1,0.3203873229213059,1805.556,10.646714571732117,0.00017744524286220195,1408885.332553782,451389,1364,controlled offline execution time of the firmware-equivalent implementation
228,Embedded Pan-Tompkins firmware replay,2,0.32038504909723997,1805.556,10.64663901082791,0.0001774439835137985,1408895.3316388964,451389,1364,controlled offline execution time of the firmware-equivalent implementation
228,Embedded Pan-Tompkins firmware replay,3,0.32061448390595615,1805.556,10.654263304133114,0.00017757105506888523,1407887.1125872252,451389,1364,controlled offline execution time of the firmware-equivalent implementation
228,Embedded Pan-Tompkins firmware replay,4,0.3187289140187204,1805.556,10.59160438176563,0.00017652673969609383,1416216.0386035384,451389,1364,controlled offline execution time of the firmware-equivalent implementation
228,Embedded Pan-Tompkins firmware replay,5,0.318169048987329,1805.556,10.572999640686714,0.0001762166606781119,1418708.0781008855,451389,1364,controlled offline execution time of the firmware-equivalent implementation
228,Embedded Pan-Tompkins firmware replay,6,0.3204863271676004,1805.556,10.650004558183753,0.0001775000759697292,1408450.1014108574,451389,1364,controlled offline execution time of the firmware-equivalent implementation
